cod_modelo_color,cane_height_type,closure_placement,heel_shape_type,knit_structure,length_type,neck_lapel_type,silhouette_type,sleeve_length_type,toecap_type,waist_type,woven_structure
85_1203960,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Regular,Larga,INVALID,INVALID,Medio
85_1203964,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Escotado,Recto,Tirante Ancho,INVALID,INVALID,Medio
85_1203983,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
85_1203984,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Acampanado/Flare,INVALID,INVALID,Regular Waist,Medio
85_1203987,INVALID,Sin cierre,INVALID,INVALID,Standard,Alto/Envolvente,Regular,Larga,INVALID,INVALID,Medio
85_1203989,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Mao,Recto,Larga,INVALID,INVALID,Medio
85_1203994,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
85_1204000,INVALID,Sin cierre,INVALID,Punto medio,Crop,Pico,Recto,Larga,INVALID,INVALID,INVALID
85_1204001,INVALID,Sin cierre,INVALID,INVALID,Standard,Alto/Envolvente,Regular,Larga,INVALID,INVALID,Medio
85_1204003,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Regular,Larga,INVALID,INVALID,Medio
85_1204008,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Relaxed,Larga,INVALID,INVALID,Medio
85_1204009,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Peak Lapel,INVALID,Larga,INVALID,INVALID,Pesado
85_1204015,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Relaxed,Larga,INVALID,INVALID,Ligero
85_1204016,INVALID,Cierre Delantero,INVALID,INVALID,INVALID,Solapa,INVALID,Larga,INVALID,INVALID,Medio
85_1204017,INVALID,Sin cierre,INVALID,Punto medio,Crop,Pico,Recto,INVALID,INVALID,INVALID,INVALID
85_1204026,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1204028,INVALID,INVALID,INVALID,INVALID,Corto,INVALID,INVALID,INVALID,INVALID,Low Waist,Medio
85_1204032,INVALID,Sin cierre,INVALID,INVALID,Crop,Caja,Recto,Tres Cuartos,INVALID,INVALID,Ligero
85_1204034,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Acampanado/Flare,INVALID,INVALID,Regular Waist,Medio
85_1204037,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Relaxed,Larga,INVALID,INVALID,Medio
85_1204039,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Acampanado/Flare,INVALID,INVALID,Regular Waist,Ligero
85_1204043,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
85_1204048,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Mao,Recto,Larga,INVALID,INVALID,Medio
85_1204057,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Relaxed,Larga,INVALID,INVALID,Medio
85_1204059,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Regular,INVALID,INVALID,Regular Waist,Medio
85_1204061,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Alto/Envolvente,Recto,Larga,INVALID,INVALID,INVALID
85_1204066,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Recto,Larga,INVALID,INVALID,Ligero
85_1204076,INVALID,Sin cierre,INVALID,INVALID,Crop,Cruzado,Recto,Larga,INVALID,INVALID,Ligero
85_1204080,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,Regular Waist,Medio
85_1204083,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Relaxed,Larga,INVALID,INVALID,Medio
85_1204090,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Solapa,INVALID,Larga,INVALID,INVALID,Pesado
85_1204091,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Relaxed,Larga,INVALID,INVALID,Medio
85_1204095,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Medio
85_1204096,INVALID,Sin cierre,INVALID,INVALID,Crop,Caja,Recto,Tres Cuartos,INVALID,INVALID,Ligero
85_1204097,INVALID,Sin cierre,INVALID,Punto medio,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204112,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Oversize,Larga,INVALID,INVALID,Medio
85_1204114,INVALID,Sin cierre,INVALID,Punto medio,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204117,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,Ancho,INVALID,INVALID,INVALID,INVALID
85_1204124,INVALID,Sin cierre,INVALID,Punto medio,Standard,Pico,Recto,INVALID,INVALID,INVALID,INVALID
85_1204125,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
85_1204130,INVALID,INVALID,INVALID,INVALID,Crop,INVALID,Skinny,INVALID,INVALID,Regular Waist,Medio
85_1204143,INVALID,Sin cierre,INVALID,Punto fino,Standard,Pico,Oversize,Larga,INVALID,INVALID,INVALID
85_1204164,INVALID,Sin cierre,INVALID,Punto medio,Corto,INVALID,INVALID,INVALID,INVALID,Low Waist,INVALID
85_1204168,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Recto,INVALID,INVALID,Ajustable/Goma,Ligero
85_1204172,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
85_1204174,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,Regular Waist,Medio
85_1204178,INVALID,INVALID,INVALID,INVALID,Corto,INVALID,Paperbag,INVALID,INVALID,High Waist,Medio
85_1204184,INVALID,Cierre Trasero,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1204188,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
85_1204193,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Camisero,Recto,Larga,INVALID,INVALID,Ligero
85_1204202,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Camisero,INVALID,INVALID,INVALID,INVALID,Medio
85_1204205,INVALID,Sin cierre,INVALID,INVALID,Corto,Asimétrico,Slim,Larga,INVALID,INVALID,Medio
85_1204218,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Acampanado/Flare,INVALID,INVALID,Regular Waist,Ligero
85_1204225,INVALID,INVALID,INVALID,INVALID,Standard,Alto/Envolvente,Slim,Larga,INVALID,INVALID,Ligero
85_1204234,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Slim,INVALID,INVALID,INVALID,INVALID
85_1204237,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Slim,Tirante Ancho,INVALID,INVALID,Ligero
85_1204238,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204242,INVALID,INVALID,INVALID,INVALID,Crop,INVALID,Skinny,INVALID,INVALID,Regular Waist,Medio
85_1204246,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Oversize,Larga,INVALID,INVALID,Medio
85_1204250,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Camisero,Oversize,Larga,INVALID,INVALID,Medio
85_1204254,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204261,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204264,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Regular,Larga,INVALID,INVALID,Medio
85_1204269,INVALID,Sin cierre,INVALID,Punto medio,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204270,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Solapa,Recto,Larga,INVALID,INVALID,Medio
85_1204273,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Peak Lapel,Recto,Larga,INVALID,INVALID,Pesado
85_1204298,INVALID,INVALID,INVALID,INVALID,Crop,INVALID,Skinny,INVALID,INVALID,Regular Waist,Medio
85_1204303,INVALID,Cierre Delantero,INVALID,INVALID,Medio,Camisero,Recto,Larga,INVALID,INVALID,Pesado
85_1204310,INVALID,Cierre Delantero,INVALID,INVALID,Medio,Peak Lapel,Recto,Larga,INVALID,INVALID,Pesado
85_1204313,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Slim,Tirante Ancho,INVALID,INVALID,Ligero
85_1204317,INVALID,INVALID,INVALID,INVALID,Standard,Alto/Envolvente,Slim,Larga,INVALID,INVALID,Ligero
85_1204324,INVALID,Lateral,INVALID,INVALID,Largo,Escotado,Evase,Larga,INVALID,INVALID,Ligero
85_1204326,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Recto,INVALID,INVALID,High Waist,Medio
85_1204328,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Camisero,Oversize,INVALID,INVALID,INVALID,Pesado
85_1204337,INVALID,INVALID,INVALID,INVALID,Crop,Redondo,Regular,Larga,INVALID,INVALID,Ligero
85_1204339,INVALID,Cierre Delantero,INVALID,INVALID,INVALID,Solapa,INVALID,Larga,INVALID,INVALID,Medio
85_1204345,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
85_1204347,INVALID,Sin cierre,INVALID,Punto medio,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204350,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Acampanado/Flare,INVALID,INVALID,Regular Waist,Ligero
85_1204352,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Skinny,INVALID,INVALID,Regular Waist,Medio
85_1204361,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Regular,Larga,INVALID,INVALID,Ligero
85_1204364,INVALID,Cierre Delantero,INVALID,Punto medio,Standard,Pico,Recto,Larga,INVALID,INVALID,INVALID
85_1204375,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
85_1204380,INVALID,INVALID,INVALID,INVALID,Crop,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204385,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204387,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,Regular Waist,Medio
85_1204388,INVALID,Sin cierre,INVALID,Punto medio,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204390,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Recto,INVALID,INVALID,High Waist,Medio
85_1204397,INVALID,INVALID,Bloque,INVALID,INVALID,INVALID,INVALID,INVALID,Cuadrada,INVALID,INVALID
85_1204401,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204407,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Slim,Corta,INVALID,INVALID,Ligero
85_1204425,INVALID,INVALID,INVALID,INVALID,Standard,Alto/Envolvente,Slim,Larga,INVALID,INVALID,Ligero
85_1204428,INVALID,Cierre Trasero,INVALID,INVALID,Corto,Redondo,Evase,Larga,INVALID,INVALID,Ligero
85_1204433,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Skinny,INVALID,INVALID,Regular Waist,Medio
85_1204438,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Caja,Recto,Larga,INVALID,INVALID,INVALID
85_1204441,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Medio
85_1204445,INVALID,Cierre Delantero,INVALID,INVALID,Medio,Capucha,Recto,Tres Cuartos,INVALID,INVALID,INVALID
85_1204446,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,INVALID,INVALID,INVALID,High Waist,Medio
85_1204454,INVALID,Sin cierre,INVALID,INVALID,Largo,Kimono,Ancho,Tres Cuartos,INVALID,INVALID,Ligero
85_1204458,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Corta,INVALID,INVALID,Ligero
85_1204459,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,INVALID
85_1204461,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Acampanado/Flare,INVALID,INVALID,Regular Waist,Medio
85_1204468,INVALID,Cierre Delantero,INVALID,INVALID,Medio,Camisero,Recto,Tres Cuartos,INVALID,INVALID,Medio
85_1204471,INVALID,Sin cierre,INVALID,Punto grueso,Midi,Barca,Evase,Larga,INVALID,INVALID,INVALID
85_1204472,INVALID,Cierre Delantero,INVALID,INVALID,Largo,INVALID,Recto,Corta,INVALID,INVALID,Medio
85_1204474,INVALID,Cuello,INVALID,INVALID,Corto,Barca,Slim,Larga,INVALID,INVALID,Ligero
85_1204475,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,INVALID
85_1204477,INVALID,Sin cierre,INVALID,INVALID,Crop,Cruzado,Recto,Larga,INVALID,INVALID,Ligero
85_1204481,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Chimenea,Recto,Larga,INVALID,INVALID,Ligero
85_1204485,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,Medio
85_1204492,INVALID,Cuello,INVALID,INVALID,Corto,Redondo,INVALID,Sin Manga,INVALID,INVALID,Medio
85_1204495,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,Pesado
85_1204498,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Peak Lapel,INVALID,Larga,INVALID,INVALID,Pesado
85_1204502,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204511,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Recto,Tres Cuartos,INVALID,INVALID,Ligero
85_1204513,INVALID,Lateral,INVALID,INVALID,Corto,INVALID,INVALID,INVALID,INVALID,Regular Waist,Medio
85_1204514,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,Medio
85_1204516,INVALID,Cierre Delantero,INVALID,INVALID,Medio,Camisero,Recto,Tres Cuartos,INVALID,INVALID,Medio
85_1204518,INVALID,Lateral,INVALID,INVALID,Largo,Asimétrico,Recto,Sin Manga,INVALID,INVALID,Ligero
85_1204536,INVALID,Cierre Delantero,INVALID,INVALID,Medio,Capucha,Recto,Tres Cuartos,INVALID,INVALID,Medio
85_1204538,INVALID,Lateral,INVALID,INVALID,Standard,Escotado,Recto,Larga,INVALID,INVALID,Ligero
85_1204542,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Acampanado/Flare,INVALID,INVALID,Regular Waist,Ligero
85_1204550,INVALID,Sin cierre,INVALID,Punto grueso,Midi,Barca,Evase,Larga,INVALID,INVALID,INVALID
85_1204551,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Recto,INVALID,INVALID,High Waist,Ligero
85_1204552,INVALID,Cierre Delantero,INVALID,INVALID,Medio,Capucha,Recto,Tres Cuartos,INVALID,INVALID,Medio
85_1204561,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204568,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Medio
85_1204570,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,Medio
85_1204573,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204574,INVALID,Cierre Trasero,INVALID,INVALID,Mini/Micro,INVALID,INVALID,INVALID,INVALID,Regular Waist,Medio
85_1204576,INVALID,Lateral,INVALID,INVALID,Largo,Cruzado,Evase,Larga,INVALID,INVALID,Ligero
85_1204578,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Oversize,Corta,INVALID,INVALID,Ligero
85_1204580,INVALID,Sin cierre,INVALID,Punto grueso,Crop,Alto/Envolvente,Slim,Larga,INVALID,INVALID,INVALID
85_1204582,INVALID,Sin cierre,INVALID,Punto medio,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204586,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Caja,Recto,Larga,INVALID,INVALID,INVALID
85_1204587,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1204593,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204606,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Perkins,Recto,Larga,INVALID,INVALID,INVALID
85_1204626,INVALID,Cuello,INVALID,INVALID,Corto,Redondo,Slim,Larga,INVALID,INVALID,Medio
85_1204627,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Perkins,Recto,Larga,INVALID,INVALID,INVALID
85_1204641,INVALID,Cuello,INVALID,INVALID,Corto,Redondo,Slim,Larga,INVALID,INVALID,Ligero
85_1204648,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Oversize,Larga,INVALID,INVALID,INVALID
85_1204649,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Medio
85_1204656,INVALID,INVALID,INVALID,Punto medio,Standard,Redondo,Slim,Sin Manga,INVALID,INVALID,INVALID
85_1204659,Alta,INVALID,Trompeta,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
85_1204660,INVALID,Cierre Trasero,INVALID,INVALID,Standard,Alto/Envolvente,Recto,Larga,INVALID,INVALID,Ligero
85_1204663,INVALID,Cierre Delantero,INVALID,Punto medio,Standard,Pico,Recto,Larga,INVALID,INVALID,INVALID
85_1204668,INVALID,Sin cierre,INVALID,Punto grueso,Largo,Pico,Oversize,Larga,INVALID,INVALID,INVALID
85_1204669,INVALID,Cuello,INVALID,INVALID,Corto,Redondo,Slim,Larga,INVALID,INVALID,Medio
85_1204671,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,Low Waist,Medio
85_1204672,INVALID,Cuello,INVALID,INVALID,Corto,Alto/Envolvente,INVALID,Larga,INVALID,INVALID,Medio
85_1204677,INVALID,INVALID,INVALID,INVALID,Standard,Alto/Envolvente,Slim,Larga,INVALID,INVALID,Medio
85_1204684,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Camisero,Recto,Larga,INVALID,INVALID,Ligero
85_1204697,INVALID,Cierre Trasero,INVALID,INVALID,Corto,Caja,Evase,Larga,INVALID,INVALID,Ligero
85_1204699,INVALID,Cierre Delantero,INVALID,Punto grueso,Corto,Caja,Slim,Larga,INVALID,INVALID,INVALID
85_1204703,INVALID,Cierre Delantero,INVALID,Punto medio,Standard,Pico,Recto,Larga,INVALID,INVALID,INVALID
85_1204708,INVALID,INVALID,INVALID,INVALID,Standard,Alto/Envolvente,Slim,Larga,INVALID,INVALID,Medio
85_1204718,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Con punta,INVALID,INVALID
85_1204722,INVALID,Sin cierre,INVALID,Punto grueso,Crop,Caja,Recto,Larga,INVALID,INVALID,INVALID
85_1204724,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Peak Lapel,Regular,Larga,INVALID,INVALID,Medio
85_1204736,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Alto/Envolvente,Recto,Larga,INVALID,INVALID,Pesado
85_1204737,INVALID,INVALID,INVALID,INVALID,Standard,Pico,Recto,Tirante Fino,INVALID,INVALID,Ligero
85_1204741,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1204754,INVALID,Sin cierre,INVALID,Punto medio,Standard,Caja,Oversize,Larga,INVALID,INVALID,INVALID
85_1204761,INVALID,Cierre Trasero,INVALID,INVALID,Crop,Caja,Oversize,Larga,INVALID,INVALID,Ligero
85_1204762,INVALID,Sin cierre,INVALID,Punto medio,Standard,Caja,Recto,Larga,INVALID,INVALID,INVALID
85_1204764,INVALID,Cierre Trasero,INVALID,INVALID,Midi,Escotado,Evase,Tirante Fino,INVALID,INVALID,Ligero
85_1204765,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Redondo,Evase,Sin Manga,INVALID,INVALID,Ligero
85_1204772,INVALID,Sin cierre,INVALID,INVALID,Standard,Pico,Recto,Larga,INVALID,INVALID,Ligero
85_1204776,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Alto/Envolvente,Recto,Larga,INVALID,INVALID,Pesado
85_1204785,INVALID,Sin cierre,INVALID,Punto medio,Largo,INVALID,Slim,INVALID,INVALID,Ajustable/Goma,INVALID
85_1204786,INVALID,INVALID,INVALID,INVALID,Crop,Off Shoulder,Slim,Larga,INVALID,INVALID,Ligero
85_1204795,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Relaxed,Larga,INVALID,INVALID,Medio
85_1204796,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1204810,INVALID,Sin cierre,INVALID,INVALID,Largo,INVALID,Evase,INVALID,INVALID,Regular Waist,Medio
85_1204812,INVALID,Sin cierre,INVALID,INVALID,Midi,Pico,Evase,Larga,INVALID,INVALID,Medio
85_1204815,INVALID,INVALID,INVALID,INVALID,Corto,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
85_1204821,INVALID,Cierre Delantero,INVALID,INVALID,Medio,Camisero,Oversize,Larga,INVALID,INVALID,Pesado
85_1204828,INVALID,Cuello,INVALID,INVALID,Largo,Polo,Recto,Larga,INVALID,INVALID,Ligero
85_1204831,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Alto/Envolvente,Recto,Larga,INVALID,INVALID,Pesado
85_1204836,INVALID,Cierre Delantero,INVALID,Punto grueso,Corto,Pico,Recto,Larga,INVALID,INVALID,INVALID
85_1204843,INVALID,Cierre Delantero,INVALID,Punto medio,Largo,Pico,Recto,Larga,INVALID,INVALID,INVALID
85_1204848,INVALID,Sin cierre,INVALID,Punto grueso,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
85_1204850,INVALID,Lateral,INVALID,INVALID,Crop,Off Shoulder,Slim,Larga,INVALID,INVALID,Ligero
85_1204853,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Camisero,Recto,Larga,INVALID,INVALID,Medio
85_1204854,INVALID,INVALID,INVALID,Punto medio,Crop,Escotado,Slim,Tirante Fino,INVALID,INVALID,INVALID
85_1204855,INVALID,Cierre Trasero,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1204863,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Oversize,Corta,INVALID,INVALID,Ligero
85_1204865,INVALID,INVALID,INVALID,Punto medio,INVALID,Perkins,Recto,Larga,INVALID,INVALID,INVALID
85_1204866,INVALID,Lateral,INVALID,INVALID,Largo,Escotado,Recto,Tirante Fino,INVALID,INVALID,Ligero
85_1204876,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204878,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Caja,Recto,Larga,INVALID,INVALID,Ligero
85_1204879,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1204880,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
85_1204881,INVALID,INVALID,INVALID,INVALID,Corto,INVALID,INVALID,INVALID,INVALID,INVALID,Medio
85_1204893,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Alto/Envolvente,Recto,Larga,INVALID,INVALID,Pesado
85_1204902,INVALID,INVALID,INVALID,INVALID,Crop,Palabra Honor,Slim,Sin Manga,INVALID,INVALID,Pesado
85_1204906,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1204909,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Recto,Larga,INVALID,INVALID,Ligero
85_1204912,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
85_1204950,INVALID,Cuello,INVALID,INVALID,Largo,Escotado,Recto,Larga,INVALID,INVALID,Medio
85_1204951,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Peak Lapel,Recto,Larga,INVALID,INVALID,Medio
85_1204965,INVALID,Cierre Trasero,INVALID,INVALID,Standard,Alto/Envolvente,Recto,Larga,INVALID,INVALID,Ligero
85_1204971,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
85_1205012,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,Regular Waist,Ligero
85_1205015,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,Low Waist,Medio
85_1205022,INVALID,Lateral,INVALID,INVALID,Midi,INVALID,INVALID,INVALID,INVALID,Regular Waist,Medio
85_1205039,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Caja,Recto,Larga,INVALID,INVALID,Pesado
85_1205116,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Pico,Evase,Larga,INVALID,INVALID,Ligero
85_1205169,INVALID,Cierre Trasero,INVALID,INVALID,Midi,INVALID,Recto,INVALID,INVALID,High Waist,Ligero
85_1205183,INVALID,Sin cierre,INVALID,INVALID,Corto,Alto/Envolvente,Evase,Larga,INVALID,INVALID,Ligero
85_1205196,INVALID,Cierre Delantero,INVALID,Punto grueso,Standard,Pico,Oversize,Larga,INVALID,INVALID,INVALID
85_1205199,INVALID,Cierre Trasero,INVALID,INVALID,Largo,Caja,Recto,Tirante Fino,INVALID,INVALID,Medio
85_1205202,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Medio
85_1205220,INVALID,Sin cierre,INVALID,INVALID,Corto,Redondo,Slim,Corta,INVALID,INVALID,Ligero
85_1205229,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Medio
85_1205235,INVALID,Cierre Trasero,INVALID,INVALID,Largo,Redondo,Evase,Tres Cuartos,INVALID,INVALID,Ligero
85_1205237,INVALID,Sin cierre,INVALID,INVALID,Largo,Pico,Evase,Tirante Fino,INVALID,INVALID,Ligero
85_1205238,INVALID,Sin cierre,INVALID,INVALID,Corto,Panadero,Evase,Tres Cuartos,INVALID,INVALID,Ligero
85_1205243,INVALID,Sin cierre,INVALID,INVALID,Largo,Escotado,Slim,Tirante Fino,INVALID,INVALID,Ligero
85_1205252,INVALID,Sin cierre,INVALID,INVALID,Corto,INVALID,INVALID,INVALID,INVALID,Regular Waist,Medio
